[Header]																													
TITLE	IQM_IQMPPMS_20200218_1_TB_0-DRHCtry2.dat																												
BYAPP	HeatCapacity	3.8.14	1.7																										
INFO	2.34	MASS:Sample Mass (mg)																											
INFO	0	MASSERR:Sample Mass Error (mg)																											
INFO	0	MOLWGHT:Formula Weight (g/mole)																											
INFO	0	ATOMS:Atoms per Formula Unit																											
INFO	PPMS Heat Capacity Option 3.8.14 Build 19	APPNAME																											
DATATYPE	TIME	1																											
DATATYPE	COMMENT	2																											
STARTUPAXIS	 X	8	 LINEAR	 AUTO																									
STARTUPAXIS	 Y1	10	 LINEAR	 AUTO																									
[Data]																													
Time Stamp (Seconds)	Comment ()	System Status (Code)	Puck Temp (Kelvin)	System Temp (Kelvin)	Field (Oersted)	Pressure (Torr)	Sample Temp (Kelvin)	Temp Rise (Kelvin)	Samp HC (J/g-K)	Samp HC Err (J/g-K)	Addenda HC (?J/K)	Addenda HC Err (?J/K)	Total HC (?J/K)	Total HC Err (?J/K)	Fit Deviation (ChiSquare)	Time Const tau1 (seconds)	Time Const tau2 (seconds)	Sample Coupling (Percent)	Debye Temp (Kelvin)	Debye Temp Err (Kelvin)	Cal Correction (Factor)	Therm Resist (Ohms)	Htr Resist (Ohms)	Puck Resist (Ohms)	Wire Cond (W/K)	Meas Time (seconds)	Temp Squared (K^2)	Samp HC/Temp (J/g-K/K)	Addenda Offset HC (?J/K)
4306685.22	CALFILE: DRPuck50_1.cal - Addenda #16 measured on 2/14/2020 from 0.087938 to 3.6029 K																												
4324556.28		4881	0	0.2729	90000.148	9.40E-06	0.24190019	0.00461747	3.50E-05	1.33E-06	0.00297467	0.0002568	0.084910267	0.003101	1.2576735	4.621649	0.005252079	96.534061	0	0	1				1.90E-08	13.26932	0.058515701	0.000144751	0
4324619.69		4881	0	0.2732	90000.148	9.20E-06	0.24187106	0.004709313	3.39E-05	1.13E-06	0.002972563	0.0002556	0.082182349	0.00265	1.1890873	4.286553	0.003511185	97.600756	0	0	1				1.96E-08	13.86495	0.058501608	0.000139952	0
4324898.92		4881	0	0.2991	90000.148	9.30E-06	0.26505907	0.004851481	3.00E-05	7.34E-07	0.003580288	0.0003416	0.073821094	0.001717	1.3469048	3.2587195	0.004254496	97.102184	0	0	1				2.33E-08	9.383486	0.070256311	0.000113248	0
4324950.63		4881	0	0.2989	90000.148	9.40E-06	0.26515135	0.004926341	3.02E-05	7.13E-07	0.003582539	0.0003413	0.074300392	0.001669	1.1323711	3.2549334	0.0038997	97.331044	0	0	1				2.34E-08	9.776158	0.070305239	0.000113978	0
4325000.98		4881	0	0.2991	90000.148	9.30E-06	0.26504793	0.004934831	3.00E-05	6.96E-07	0.003580264	0.0003416	0.073754116	0.001628	1.3055636	3.2721769	0.004890789	96.673276	0	0	1				2.32E-08	9.7648	0.070250405	0.000113145	0
4325269.55		4881	0	0.3271	90000.148	9.40E-06	0.28960891	0.005330351	2.62E-05	7.50E-07	0.004297462	0.0004598	0.065570063	0.001754	1.1157221	2.4965052	0.004379413	97.070889	0	0	1				2.70E-08	7.161777	0.083873319	9.04E-05	0
4325315.34		4881	0	0.3271	90000.148	9.40E-06	0.28982646	0.00530686	2.64E-05	8.17E-07	0.004302744	0.0004614	0.065961922	0.001912	1.261268	2.3318487	0.001762065	98.748972	0	0	1				2.86E-08	7.489516	0.083999377	9.09E-05	0
4325361.17		4881	0	0.327	90000.148	9.30E-06	0.28976371	0.005138008	2.68E-05	8.50E-07	0.004300493	0.0004607	0.066953935	0.001988	1.3396004	2.3527666	0.000654728	99.535386	0	0	1				2.86E-08	6.995546	0.083963006	9.24E-05	0
4325578.09		4881	0	0.358	90000.148	9.30E-06	0.31741586	0.006231269	2.34E-05	7.20E-07	0.004683194	0.0005293	0.059348341	0.001686	1.0063729	1.8282213	0.002467623	98.118071	0	0	1				3.30E-08	7.0583	0.10075283	7.36E-05	0
4325616.64		4881	0	0.3582	90000.148	9.20E-06	0.31701877	0.005678242	2.33E-05	9.29E-07	0.004682598	0.0005299	0.059247224	0.002174	0.84272427	1.8247449	0.002337513	98.217771	0	0	1				3.30E-08	5.484664	0.1005009	7.36E-05	0
4325654.2		4881	0	0.3581	90000.148	9.20E-06	0.31697696	0.005683425	2.35E-05	9.77E-07	0.004682595	0.0005299	0.059693045	0.002287	1.3400784	1.9119203	0.004608554	96.582655	0	0	1				3.22E-08	5.474235	0.10047439	7.42E-05	0
4325902.91		4881	0	0.392	90000.148	9.30E-06	0.34762721	0.005783125	2.20E-05	1.04E-06	0.005296846	0.0003561	0.056727827	0.002427	1.0924107	1.4102518	0.001734937	98.532772	0	0	1				4.07E-08	4.055488	0.12084468	6.32E-05	0
4325938.2		4881	0	0.3919	90000.148	9.40E-06	0.34760316	0.006053172	2.11E-05	1.05E-06	0.005297221	0.000356	0.054616784	0.002454	0.79467102	1.4222307	0.0036077	97.047641	0	0	1				3.94E-08	4.230755	0.12082796	6.06E-05	0
4325975.13		4881	0	0.392	90000.148	9.30E-06	0.34772614	0.006014292	2.14E-05	1.10E-06	0.005299916	0.0003553	0.055391944	0.002575	1.3033097	1.3700976	0.000559924	99.526253	0	0	1				4.06E-08	4.266692	0.12091347	6.16E-05	0
4326186.48		4881	0	0.4301	90000.148	9.30E-06	0.38208091	0.006770535	1.95E-05	6.38E-07	0.006586357	0.0003044	0.052313848	0.001463	1.0400537	1.0714415	0	100	0	0	1				4.88E-08	4.110293	0.14598582	5.11E-05	0
4326218.39		4881	0	0.43	90000.148	9.40E-06	0.38164869	0.006590683	1.88E-05	5.59E-07	0.006575537	0.0003032	0.050670519	0.001309	0.70069914	1.1673398	0.005437199	95.780252	0	0	1				4.49E-08	3.214324	0.14565572	4.94E-05	0
4326252.33		4881	0	0.43	90000.148	9.20E-06	0.38183187	0.006646082	1.95E-05	6.12E-07	0.006581125	0.0003038	0.052262112	0.001432	1.1184086	1.1241824	0.002423091	98.020682	0	0	1				4.72E-08	3.502019	0.14579558	5.11E-05	0
4326502.19		4881	0	0.47	90000.148	9.30E-06	0.41798839	0.007727446	1.81E-05	7.96E-07	0.007941539	0.0004964	0.050271452	0.001862	1.1873761	0.95487717	0.004435848	96.452692	0	0	1				5.40E-08	3.372547	0.17471429	4.33E-05	0
4326534.16		4881	0	0.4701	90000.148	9.20E-06	0.41769897	0.007290391	1.79E-05	7.99E-07	0.007932033	0.0004947	0.049819231	0.00187	1.4204583	0.98578516	0.007254036	94.361959	0	0	1				5.27E-08	2.864632	0.17447243	4.29E-05	0
4326567.63		4881	0	0.4702	90000.148	9.40E-06	0.41799423	0.006914144	1.81E-05	1.18E-06	0.007940273	0.0004962	0.050377755	0.002715	1.1424761	0.86571398	0	100	0	0	1				5.82E-08	2.957355	0.17471918	4.34E-05	0
4326773.47		4881	0	0.5149	90000.148	9.30E-06	0.45799668	0.008177003	1.66E-05	6.86E-07	0.0094962	0.000584	0.048414847	0.001605	1.0871983	0.7436052	0.001614741	98.617024	0	0	1				6.57E-08	2.597142	0.20976096	3.63E-05	0
4326802.33		4881	0	0.515	90000.148	9.20E-06	0.45769838	0.007540481	1.71E-05	7.90E-07	0.009482231	0.0005847	0.049451209	0.00185	1.3497521	0.76115567	0.001460264	98.757284	0	0	1				6.55E-08	2.230816	0.20948781	3.73E-05	0
4326832.44		4881	0	0.5151	90000.148	9.30E-06	0.45798514	0.00783095	1.63E-05	7.26E-07	0.0094979	0.0005839	0.04771341	0.001699	0.82669756	0.7826648	0.004710419	96.180836	0	0	1				6.25E-08	2.283467	0.20975038	3.57E-05	0
4327038.17		4881	0	0.5642	90000.148	9.40E-06	0.5019703	0.009091963	1.60E-05	7.20E-07	0.011612982	0.000626	0.048940393	0.001685	1.1549956	0.65887883	0.003219862	97.286706	0	0	1				7.55E-08	2.347994	0.25197418	3.18E-05	0
4327068.34		4881	0	0.5641	90000.148	9.30E-06	0.50183045	0.007814125	1.65E-05	1.39E-06	0.011602188	0.0006251	0.050163162	0.003189	1.1128349	0.60932899	0	100	0	0	1				8.23E-08	1.976637	0.2518338	3.28E-05	0
4327096.83		4881	0	0.564	90000.148	9.40E-06	0.50166776	0.008028074	1.64E-05	7.92E-07	0.011592385	0.0006242	0.050048805	0.001854	1.3517964	0.65583171	0.002294851	98.026437	0	0	1				7.72E-08	1.827987	0.25167055	3.28E-05	0
4327302.92		4881	0	0.618	90000.148	9.30E-06	0.55037729	0.009232839	1.64E-05	8.85E-07	0.014195216	0.0008383	0.052643942	0.00207	1.1661168	0.59049817	0.003812505	96.712559	0	0	1				9.08E-08	1.967495	0.30291516	2.99E-05	0
4327331.78		4881	0	0.6181	90000.148	9.30E-06	0.55020525	0.008998542	1.61E-05	8.92E-07	0.014182722	0.0008374	0.051943182	0.002087	1.2815715	0.5740545	0.000984835	99.13523	0	0	1				9.09E-08	1.771495	0.30272581	2.93E-05	0
